4201,1,Ash Park,York
4202,2,Ash Park,York
4203,3,Ash Park,York
4204,4,Ash Park,York
4205,5,Ash Park,York
4206,6,Ash Park,York
4207,7,Ash Park,York
4208,8,Ash Park,York
4209,9,Ash Park,York
4210,10,Ash Park,York
4211,11,Ash Park,York
4212,12,Ash Park,York
4213,13,Ash Park,York
4214,14,Ash Park,York
4215,15,Ash Park,York
4216,16,Ash Park,York
4217,17,Ash Park,York
4218,18,Ash Park,York
4219,19,Ash Park,York
4220,20,Ash Park,York
4221,21,Ash Park,York
4222,22,Ash Park,York
4223,23,Ash Park,York
4224,24,Ash Park,York
4225,25,Ash Park,York
4226,26,Ash Park,York
4227,27,Ash Park,York
4228,28,Ash Park,York
4229,29,Ash Park,York
4230,30,Ash Park,York
4231,31,Ash Park,York
4232,32,Ash Park,York
4233,33,Ash Park,York
4234,34,Ash Park,York
4235,35,Ash Park,York
4236,36,Ash Park,York
4237,37,Ash Park,York
4238,38,Ash Park,York
4239,39,Ash Park,York
4240,40,Ash Park,York
4241,41,Ash Park,York
4242,42,Ash Park,York
4243,43,Ash Park,York
4244,44,Ash Park,York
4245,45,Ash Park,York
4246,46,Ash Park,York
4247,47,Ash Park,York
4248,48,Ash Park,York
4249,49,Ash Park,York
4250,50,Ash Park,York
4251,51,Ash Park,York
4252,52,Ash Park,York
4253,53,Ash Park,York
4254,54,Ash Park,York
4255,55,Ash Park,York
4256,56,Ash Park,York
4257,57,Ash Park,York
4258,58,Ash Park,York
4259,59,Ash Park,York
4260,60,Ash Park,York
4261,61,Ash Park,York
4262,62,Ash Park,York
4263,63,Ash Park,York
4264,64,Ash Park,York
4265,65,Ash Park,York
4266,66,Ash Park,York
4267,67,Ash Park,York
4268,68,Ash Park,York
4269,69,Ash Park,York
4270,70,Ash Park,York
4271,71,Ash Park,York
4272,72,Ash Park,York
4273,73,Ash Park,York
4274,74,Ash Park,York
4275,75,Ash Park,York
4276,76,Ash Park,York
4277,77,Ash Park,York
4278,78,Ash Park,York
4279,79,Ash Park,York
4280,80,Ash Park,York
4281,81,Ash Park,York
4282,82,Ash Park,York
4283,83,Ash Park,York
4284,84,Ash Park,York
4285,85,Ash Park,York
4286,86,Ash Park,York
4287,87,Ash Park,York
4288,88,Ash Park,York
4289,89,Ash Park,York
4290,90,Ash Park,York
4291,91,Ash Park,York
4292,92,Ash Park,York
4293,93,Ash Park,York
4294,94,Ash Park,York
4295,95,Ash Park,York
4296,96,Ash Park,York
4297,97,Ash Park,York
4298,98,Ash Park,York
4299,99,Ash Park,York
4300,100,Ash Park,York
