4701,1,Rose Lane,York
4702,2,Rose Lane,York
4703,3,Rose Lane,York
4704,4,Rose Lane,York
4705,5,Rose Lane,York
4706,6,Rose Lane,York
4707,7,Rose Lane,York
4708,8,Rose Lane,York
4709,9,Rose Lane,York
4710,10,Rose Lane,York
4711,11,Rose Lane,York
4712,12,Rose Lane,York
4713,13,Rose Lane,York
4714,14,Rose Lane,York
4715,15,Rose Lane,York
4716,16,Rose Lane,York
4717,17,Rose Lane,York
4718,18,Rose Lane,York
4719,19,Rose Lane,York
4720,20,Rose Lane,York
4721,21,Rose Lane,York
4722,22,Rose Lane,York
4723,23,Rose Lane,York
4724,24,Rose Lane,York
4725,25,Rose Lane,York
4726,26,Rose Lane,York
4727,27,Rose Lane,York
4728,28,Rose Lane,York
4729,29,Rose Lane,York
4730,30,Rose Lane,York
4731,31,Rose Lane,York
4732,32,Rose Lane,York
4733,33,Rose Lane,York
4734,34,Rose Lane,York
4735,35,Rose Lane,York
4736,36,Rose Lane,York
4737,37,Rose Lane,York
4738,38,Rose Lane,York
4739,39,Rose Lane,York
4740,40,Rose Lane,York
4741,41,Rose Lane,York
4742,42,Rose Lane,York
4743,43,Rose Lane,York
4744,44,Rose Lane,York
4745,45,Rose Lane,York
4746,46,Rose Lane,York
4747,47,Rose Lane,York
4748,48,Rose Lane,York
4749,49,Rose Lane,York
4750,50,Rose Lane,York
4751,51,Rose Lane,York
4752,52,Rose Lane,York
4753,53,Rose Lane,York
4754,54,Rose Lane,York
4755,55,Rose Lane,York
4756,56,Rose Lane,York
4757,57,Rose Lane,York
4758,58,Rose Lane,York
4759,59,Rose Lane,York
4760,60,Rose Lane,York
4761,61,Rose Lane,York
4762,62,Rose Lane,York
4763,63,Rose Lane,York
4764,64,Rose Lane,York
4765,65,Rose Lane,York
4766,66,Rose Lane,York
4767,67,Rose Lane,York
4768,68,Rose Lane,York
4769,69,Rose Lane,York
4770,70,Rose Lane,York
4771,71,Rose Lane,York
4772,72,Rose Lane,York
4773,73,Rose Lane,York
4774,74,Rose Lane,York
4775,75,Rose Lane,York
4776,76,Rose Lane,York
4777,77,Rose Lane,York
4778,78,Rose Lane,York
4779,79,Rose Lane,York
4780,80,Rose Lane,York
4781,81,Rose Lane,York
4782,82,Rose Lane,York
4783,83,Rose Lane,York
4784,84,Rose Lane,York
4785,85,Rose Lane,York
4786,86,Rose Lane,York
4787,87,Rose Lane,York
4788,88,Rose Lane,York
4789,89,Rose Lane,York
4790,90,Rose Lane,York
4791,91,Rose Lane,York
4792,92,Rose Lane,York
4793,93,Rose Lane,York
4794,94,Rose Lane,York
4795,95,Rose Lane,York
4796,96,Rose Lane,York
4797,97,Rose Lane,York
4798,98,Rose Lane,York
4799,99,Rose Lane,York
4800,100,Rose Lane,York
