3301,1,Lewisham Vale,Leeds
3302,2,Lewisham Vale,Leeds
3303,3,Lewisham Vale,Leeds
3304,4,Lewisham Vale,Leeds
3305,5,Lewisham Vale,Leeds
3306,6,Lewisham Vale,Leeds
3307,7,Lewisham Vale,Leeds
3308,8,Lewisham Vale,Leeds
3309,9,Lewisham Vale,Leeds
3310,10,Lewisham Vale,Leeds
3311,11,Lewisham Vale,Leeds
3312,12,Lewisham Vale,Leeds
3313,13,Lewisham Vale,Leeds
3314,14,Lewisham Vale,Leeds
3315,15,Lewisham Vale,Leeds
3316,16,Lewisham Vale,Leeds
3317,17,Lewisham Vale,Leeds
3318,18,Lewisham Vale,Leeds
3319,19,Lewisham Vale,Leeds
3320,20,Lewisham Vale,Leeds
3321,21,Lewisham Vale,Leeds
3322,22,Lewisham Vale,Leeds
3323,23,Lewisham Vale,Leeds
3324,24,Lewisham Vale,Leeds
3325,25,Lewisham Vale,Leeds
3326,26,Lewisham Vale,Leeds
3327,27,Lewisham Vale,Leeds
3328,28,Lewisham Vale,Leeds
3329,29,Lewisham Vale,Leeds
3330,30,Lewisham Vale,Leeds
3331,31,Lewisham Vale,Leeds
3332,32,Lewisham Vale,Leeds
3333,33,Lewisham Vale,Leeds
3334,34,Lewisham Vale,Leeds
3335,35,Lewisham Vale,Leeds
3336,36,Lewisham Vale,Leeds
3337,37,Lewisham Vale,Leeds
3338,38,Lewisham Vale,Leeds
3339,39,Lewisham Vale,Leeds
3340,40,Lewisham Vale,Leeds
3341,41,Lewisham Vale,Leeds
3342,42,Lewisham Vale,Leeds
3343,43,Lewisham Vale,Leeds
3344,44,Lewisham Vale,Leeds
3345,45,Lewisham Vale,Leeds
3346,46,Lewisham Vale,Leeds
3347,47,Lewisham Vale,Leeds
3348,48,Lewisham Vale,Leeds
3349,49,Lewisham Vale,Leeds
3350,50,Lewisham Vale,Leeds
3351,51,Lewisham Vale,Leeds
3352,52,Lewisham Vale,Leeds
3353,53,Lewisham Vale,Leeds
3354,54,Lewisham Vale,Leeds
3355,55,Lewisham Vale,Leeds
3356,56,Lewisham Vale,Leeds
3357,57,Lewisham Vale,Leeds
3358,58,Lewisham Vale,Leeds
3359,59,Lewisham Vale,Leeds
3360,60,Lewisham Vale,Leeds
3361,61,Lewisham Vale,Leeds
3362,62,Lewisham Vale,Leeds
3363,63,Lewisham Vale,Leeds
3364,64,Lewisham Vale,Leeds
3365,65,Lewisham Vale,Leeds
3366,66,Lewisham Vale,Leeds
3367,67,Lewisham Vale,Leeds
3368,68,Lewisham Vale,Leeds
3369,69,Lewisham Vale,Leeds
3370,70,Lewisham Vale,Leeds
3371,71,Lewisham Vale,Leeds
3372,72,Lewisham Vale,Leeds
3373,73,Lewisham Vale,Leeds
3374,74,Lewisham Vale,Leeds
3375,75,Lewisham Vale,Leeds
3376,76,Lewisham Vale,Leeds
3377,77,Lewisham Vale,Leeds
3378,78,Lewisham Vale,Leeds
3379,79,Lewisham Vale,Leeds
3380,80,Lewisham Vale,Leeds
3381,81,Lewisham Vale,Leeds
3382,82,Lewisham Vale,Leeds
3383,83,Lewisham Vale,Leeds
3384,84,Lewisham Vale,Leeds
3385,85,Lewisham Vale,Leeds
3386,86,Lewisham Vale,Leeds
3387,87,Lewisham Vale,Leeds
3388,88,Lewisham Vale,Leeds
3389,89,Lewisham Vale,Leeds
3390,90,Lewisham Vale,Leeds
3391,91,Lewisham Vale,Leeds
3392,92,Lewisham Vale,Leeds
3393,93,Lewisham Vale,Leeds
3394,94,Lewisham Vale,Leeds
3395,95,Lewisham Vale,Leeds
3396,96,Lewisham Vale,Leeds
3397,97,Lewisham Vale,Leeds
3398,98,Lewisham Vale,Leeds
3399,99,Lewisham Vale,Leeds
3400,100,Lewisham Vale,Leeds
