4801,1,Rose Lane,Leeds
4802,2,Rose Lane,Leeds
4803,3,Rose Lane,Leeds
4804,4,Rose Lane,Leeds
4805,5,Rose Lane,Leeds
4806,6,Rose Lane,Leeds
4807,7,Rose Lane,Leeds
4808,8,Rose Lane,Leeds
4809,9,Rose Lane,Leeds
4810,10,Rose Lane,Leeds
4811,11,Rose Lane,Leeds
4812,12,Rose Lane,Leeds
4813,13,Rose Lane,Leeds
4814,14,Rose Lane,Leeds
4815,15,Rose Lane,Leeds
4816,16,Rose Lane,Leeds
4817,17,Rose Lane,Leeds
4818,18,Rose Lane,Leeds
4819,19,Rose Lane,Leeds
4820,20,Rose Lane,Leeds
4821,21,Rose Lane,Leeds
4822,22,Rose Lane,Leeds
4823,23,Rose Lane,Leeds
4824,24,Rose Lane,Leeds
4825,25,Rose Lane,Leeds
4826,26,Rose Lane,Leeds
4827,27,Rose Lane,Leeds
4828,28,Rose Lane,Leeds
4829,29,Rose Lane,Leeds
4830,30,Rose Lane,Leeds
4831,31,Rose Lane,Leeds
4832,32,Rose Lane,Leeds
4833,33,Rose Lane,Leeds
4834,34,Rose Lane,Leeds
4835,35,Rose Lane,Leeds
4836,36,Rose Lane,Leeds
4837,37,Rose Lane,Leeds
4838,38,Rose Lane,Leeds
4839,39,Rose Lane,Leeds
4840,40,Rose Lane,Leeds
4841,41,Rose Lane,Leeds
4842,42,Rose Lane,Leeds
4843,43,Rose Lane,Leeds
4844,44,Rose Lane,Leeds
4845,45,Rose Lane,Leeds
4846,46,Rose Lane,Leeds
4847,47,Rose Lane,Leeds
4848,48,Rose Lane,Leeds
4849,49,Rose Lane,Leeds
4850,50,Rose Lane,Leeds
4851,51,Rose Lane,Leeds
4852,52,Rose Lane,Leeds
4853,53,Rose Lane,Leeds
4854,54,Rose Lane,Leeds
4855,55,Rose Lane,Leeds
4856,56,Rose Lane,Leeds
4857,57,Rose Lane,Leeds
4858,58,Rose Lane,Leeds
4859,59,Rose Lane,Leeds
4860,60,Rose Lane,Leeds
4861,61,Rose Lane,Leeds
4862,62,Rose Lane,Leeds
4863,63,Rose Lane,Leeds
4864,64,Rose Lane,Leeds
4865,65,Rose Lane,Leeds
4866,66,Rose Lane,Leeds
4867,67,Rose Lane,Leeds
4868,68,Rose Lane,Leeds
4869,69,Rose Lane,Leeds
4870,70,Rose Lane,Leeds
4871,71,Rose Lane,Leeds
4872,72,Rose Lane,Leeds
4873,73,Rose Lane,Leeds
4874,74,Rose Lane,Leeds
4875,75,Rose Lane,Leeds
4876,76,Rose Lane,Leeds
4877,77,Rose Lane,Leeds
4878,78,Rose Lane,Leeds
4879,79,Rose Lane,Leeds
4880,80,Rose Lane,Leeds
4881,81,Rose Lane,Leeds
4882,82,Rose Lane,Leeds
4883,83,Rose Lane,Leeds
4884,84,Rose Lane,Leeds
4885,85,Rose Lane,Leeds
4886,86,Rose Lane,Leeds
4887,87,Rose Lane,Leeds
4888,88,Rose Lane,Leeds
4889,89,Rose Lane,Leeds
4890,90,Rose Lane,Leeds
4891,91,Rose Lane,Leeds
4892,92,Rose Lane,Leeds
4893,93,Rose Lane,Leeds
4894,94,Rose Lane,Leeds
4895,95,Rose Lane,Leeds
4896,96,Rose Lane,Leeds
4897,97,Rose Lane,Leeds
4898,98,Rose Lane,Leeds
4899,99,Rose Lane,Leeds
4900,100,Rose Lane,Leeds
